city,line,name
北京,4号线大兴线,新宫
重庆,3号线,华新街
广州,3号线(北延段),机场北(2号航站楼)
北京,4号线大兴线,公益西桥
南昌,4号线,白马山
福州,5号线,洪塘
上海,3号线,东宝兴路
无锡,3号线,东风
厦门,3号线,鼓锣
合肥,3号线,安大磬苑校区
深圳,2号线/8号线,大剧院
上海,3号线,宝山路
昆明,3号线,东部汽车站
上海,3号线,上海火车站
长春,4号线,宜盛街
南宁,4号线,飞龙路
佛山,7号线,美的
长沙,4号线,湖南大学
大连,12号线,黄泥川
昆明,4号线,金川路
西安,3号线,广泰门
天津,4号线,成林道
成都,2号线,蜀汉路东
昆明,4号线,大河埂
宁波,3号线,鄞州客运总站
香港,将军澳线(寶琳-北角),调景岭
成都,2号线,白果林
青岛,3号线,海尔路
杭州,绍兴1号线,火车站
沈阳,9号线,重型文化广场
苏州,3号线,李公堤西
天津,4号线,泰昌路
贵阳,3号线,松花路
武汉,3号线,汉阳客运站
成都,2号线,中医大省医院
重庆,3号线,观音桥
郑州,3号线,滨河新城南
成都,2号线,通惠门
北京,4号线大兴线,角门西
福州,5号线,阵坂
无锡,3号线,叙丰
厦门,3号线,翔安市民公园
南京,S3号线(宁和线),景明佳园
重庆,3号线,红旗河沟
广州,3号线(北延段),机场南(1号航站楼)
深圳,2号线/8号线,湖贝
长春,4号线,南环城路
上海,3号线,中潭路
重庆,3号线,嘉州路
合肥,3号线,工大翡翠湖校区
南昌,4号线,裕丰街
武汉,3号线,四新大道
西安,3号线,桃花潭
大连,12号线,龙王塘
佛山,7号线,北滘公园
昆明,4号线,海屯路
长沙,4号线,阜埠河
南京,S3号线(宁和线),南京南站
南宁,4号线,体育中心西
宁波,3号线,句章路
深圳,2号线/8号线,黄贝岭
宁波,3号线,高塘桥
杭州,绍兴1号线,城市广场
青岛,3号线,地铁大厦
沈阳,9号线,北二路
宁波,3号线,姜山
香港,将军澳线(寶琳-北角),将军澳
天津,4号线,万东路
苏州,3号线,金厍桥
贵阳,3号线,花果园
青岛,3号线,长沙路
郑州,4号线,老鸦陈
宁波,3号线,狮山
北京,4号线大兴线,马家堡
成都,2号线,人民公园
福州,5号线,马榕
厦门,3号线,浦边
无锡,3号线,太湖花园
天津,4号线,沙柳南路
厦门,3号线,后村
广州,3号线(北延段),高增
杭州,绍兴1号线,鲁迅故里
长春,4号线,世荣路
南昌,4号线,璜溪
合肥,3号线,大学城北
上海,3号线,镇坪路
重庆,3号线,郑家院子
厦门,3号线,蔡厝
武汉,3号线,陶家岭
西安,3号线,浐灞中心
上海,3号线,曹杨路
南宁,4号线,体育中心东
佛山,7号线,美的大道
南京,3号线,秣周东路
昆明,4号线,小屯
长沙,4号线,碧沙湖
大连,12号线,塔河湾
西安,3号线,香湖湾
深圳,2号线/8号线,新秀
南京,3号线,东大九龙湖校区
沈阳,9号线,铁西广场
西安,3号线,务庄
南京,3号线,诚信大道
香港,将军澳线(寶琳-北角),坑口
南京,3号线,九龙湖
贵阳,3号线,五里冲
成都,2号线,天府广场
宁波,3号线,明辉路
福州,5号线,金山
无锡,3号线,新光路
北京,4号线大兴线,北京南站
郑州,4号线,省体育中心
青岛,3号线,双山
苏州,3号线,东振路
西安,3号线,国际港务区
天津,4号线,登州南路
郑州,4号线,北二十里铺
广州,3号线(北延段),人和
重庆,3号线,唐家院子
天津,4号线,跃进北路
杭州,绍兴1号线,城南大道
合肥,3号线,繁华大道
南昌,4号线,中堡
长春,4号线,职业学院
武汉,3号线,龙阳村
广州,3号线(北延段),龙归
上海,3号线,金沙江路
合肥,3号线,安医大二附院
昆明,4号线,金鼎山北路
大连,12号线,旅顺
长沙,4号线,黄土岭
佛山,广佛线,新城东
南宁,4号线,良庆大桥南
南京,3号线,天元西路
深圳,2号线/8号线,莲塘口岸
沈阳,9号线,兴华公园
昆明,4号线,苏家塘
南京,3号线,胜太西路
沈阳,9号线,沈辽路
郑州,4号线,丰庆路
贵阳,3号线,太慈桥
成都,2号线,春熙路
青岛,3号线,清江路
福州,5号线,凤岗里
苏州,3号线,墅浦路北
香港,将军澳线(寶琳-北角),宝琳
北京,4号线大兴线,陶然亭
无锡,3号线,旺庄路
宁波,3号线,朝阳
昆明,4号线,小菜园
西安,3号线,双寨
西安,3号线,新筑
南昌,4号线,礼庄山
贵阳,3号线,皂角井
苏州,3号线,通园路南
重庆,3号线,狮子坪
长春,4号线,北海路
杭州,绍兴1号线,凤凰山
广州,3号线(北延段),嘉禾望岗
天津,4号线,航双路
贵阳,3号线,四方河(省中医院)
合肥,3号线,省博物院
佛山,广佛线,东平
大连,12号线,铁山
长沙,4号线,砂子塘
南宁,4号线,良庆圩
武汉,3号线,王家湾
贵阳,3号线,甘荫塘
深圳,2号线/8号线,仙湖路
上海,3号线,中山公园
南宁,4号线,楞塘村
南宁,5号线,国凯大道
深圳,2号线/8号线,莲塘
贵阳,3号线,中曹司
佛山,广佛线,世纪莲
合肥,3号线,图书馆
大连,12号线,旅顺新港
长沙,4号线,赤岗岭
武汉,3号线,宗关
南京,3号线,宏运大道
沈阳,9号线,滑翔
南昌,4号线,西站南广场
贵阳,3号线,十里河滩
郑州,4号线,张家村
青岛,3号线,错埠岭
香港,南港岛线,金钟
重庆,3号线,重庆北站南广场
福州,5号线,浦上大道
成都,2号线,东门大桥
青岛,3号线,敦化路
北京,4号线大兴线,菜市口
无锡,3号线,黄山路
宁波,3号线,方桥
昆明,4号线,火车北站
成都,2号线,牛王庙
西安,3号线,保税区
苏州,3号线,北港路
广州,3号线(北延段),白云大道北
昆明,4号线,白龙路
杭州,绍兴1号线,劳家葑
天津,4号线,民航大学
长春,4号线,威海路
香港,南港岛线,海洋公园
苏州,3号线,迎春路
南昌,4号线,怀玉山大道
昆明,4号线,大树营
沈阳,9号线,吉力湖街
成都,2号线,牛市口
西安,4号线,西安北站
上海,3号线,延安西路
南宁,5号线,那洪立交
合肥,3号线,合肥大剧院
南宁,5号线,金凯路
大连,13号线,普兰店振兴街
佛山,广佛线,澜石
深圳,2号线/8号线,梧桐山南
南京,3号线,南京南站
长沙,4号线,树木岭
武汉,3号线,双墩
合肥,3号线,市政务中心
合肥,3号线,洪岗
郑州,4号线,陈寨东
贵阳,3号线,孔学堂
南宁,5号线,江南公园
福州,5号线,霞镜
重庆,3号线,龙头寺
南宁,5号线,周家坡
青岛,3号线,宁夏路
宁波,3号线,琎琳
无锡,3号线,高浪东路
北京,4号线大兴线,宣武门
南宁,5号线,五一立交
青岛,3号线,江西路
重庆,3号线,童家院子
福州,5号线,东岭
广州,3号线(北延段),永泰
杭州,绍兴1号线,南池
长春,4号线,浦东路
天津,4号线,新兴村
南宁,5号线,新秀公园
香港,南港岛线,黄竹坑
西安,4号线,元朔路
昆明,4号线,菊花村
苏州,3号线,宝带路
广州,3号线(北延段),同和
南昌,4号线,安丰
上海,3号线,虹桥路
沈阳,9号线,大通湖街
成都,2号线,东大路
重庆,3号线,金渝
广州,3号线(北延段),京溪南方医院
武汉,3号线,武汉商务区
大连,13号线,普兰店开发区
南京,3号线,明发广场
佛山,广佛线,魁奇路
长沙,4号线,圭塘
深圳,2号线/8号线,沙头角
重庆,3号线,金童路
贵阳,3号线,贵州大学
福州,5号线,台屿
香港,南港岛线,利东
宁波,3号线,南渡
深圳,2号线/8号线,海山
南宁,5号线,广西大学
青岛,3号线,五四广场
广州,3号线(北延段),梅花园
合肥,3号线,国防科技大学
郑州,4号线,沙门
无锡,3号线,周泾巷
重庆,3号线,鸳鸯
北京,4号线大兴线,西单
武汉,3号线,云飞路
杭州,绍兴1号线,栖湖
长春,4号线,海口路
郑州,4号线,杨君刘
天津,5号线,李七庄南
无锡,3号线,无锡新区站
郑州,4号线,森林公园北
苏州,3号线,盘蠡路
南昌,4号线,东新
沈阳,9号线,曹仲
成都,2号线,塔子山公园
西安,4号线,凤城十二路
昆明,4号线,菊华
上海,3号线,宜山路
郑州,4号线,清华附中
长沙,4号线,沙湾公园
佛山,广佛线,季华园
西安,4号线,凤城九路
南京,3号线,大明路
大连,13号线,海湾高中
昆明,4号线,和甸营
香港,南港岛线,海怡半岛
广州,3号线(北延段),燕塘
南宁,5号线,秀灵路
青岛,3号线,延安三路
合肥,3号线,西七里塘
深圳,2号线/8号线,盐田港西
福州,5号线,盘屿
贵阳,3号线,花溪公园
宁波,3号线,大成东路
大连,13号线,大医三院
深圳,2号线/8号线,深外高中
重庆,3号线,园博园
北京,4号线大兴线,灵境胡同
深圳,2号线/8号线,盐田路
武汉,3号线,范湖
合肥,3号线,南新庄
杭州,绍兴1号线,芳泉
天津,5号线,中医一附院
长春,4号线,公平路
西安,4号线,文景路
无锡,3号线,长江南路
长春,4号线,吉林大路
苏州,3号线,新郭
南昌,4号线,新洪城大市场
沈阳,9号线,浑河站
成都,2号线,成都东客站
上海,3号线,漕溪路
长春,4号线,东新路
郑州,4号线,龙湖中环北
沈阳,9号线,胜利南街
长沙,4号线,粟塘
佛山,广佛线,同济路
南京,3号线,卡子门
郑州,4号线,龙湖北
郑州,4号线,金融岛北
福州,5号线,吴山
广州,3号线(北延段),广州东站
南宁,5号线,明秀路
贵阳,3号线,学士路
香港,屯马线,屯门
宁波,3号线,金海路
昆明,4号线,牛街庄
青岛,3号线,太平角公园
大连,13号线,长店堡
苏州,3号线,石湖北
青岛,3号线,中山公园
重庆,3号线,翠云
北京,4号线大兴线,西四
苏州,3号线,横塘
深圳,2号线/8号线,鸿安围
武汉,3号线,菱角湖
昆明,4号线,朱家村
合肥,3号线,合肥西站
杭州,2号线,朝阳
天津,5号线,昌凌路
西安,4号线,行政中心
无锡,3号线,硕放机场
昆明,4号线,羊甫头
天津,5号线,凌宾路
南昌,4号线,丁家洲
成都,2号线,成渝立交
上海,3号线,龙漕路
昆明,4号线,玉缘路
长春,4号线,东大桥
佛山,广佛线,祖庙
南京,3号线,雨花门
沈阳,9号线,长白南
长沙,4号线,平阳
上海,3号线,石龙路
深圳,2号线/8号线,盐田墟
长沙,4号线,长沙火车南站
香港,屯马线,兆康
南宁,5号线,北湖南路
广州,3号线(北延段),林和西
郑州,4号线,金融岛南
宁波,4号线,慈城
贵阳,3号线,明珠大道
福州,5号线,盖山竹榄
深圳,2号线/8号线,大梅沙
大连,13号线,石河北海
青岛,3号线,汇泉广场
广州,3号线(北延段),体育西路
北京,4号线大兴线,平安里
重庆,3号线,长福路
大连,13号线,普湾体育场
苏州,3号线,横山
武汉,3号线,香港路
青岛,3号线,人民会堂
合肥,3号线,杏花村
杭州,2号线,曹家桥
青岛,3号线,青岛站
西安,4号线,市中医医院
无锡,4号线,刘潭
青岛,4号线,人民会堂
南昌,4号线,观洲
成都,2号线,惠王陵
天津,5号线,体育中心
青岛,4号线,信号山(青大附院)
长春,4号线,伪满皇宫
昆明,4号线,广卫
天津,5号线,肿瘤医院
上海,3号线,上海南站
佛山,广佛线,普君北路
南京,3号线,武定门
沈阳,9号线,榆树台
昆明,4号线,塔密
昆明,4号线,斗南
长沙,4号线,光达
福州,5号线,义序
宁波,4号线,官山河
郑州,4号线,龙湖南
南宁,5号线,虎邱
香港,屯马线,天水围
贵阳,3号线,花溪南站
深圳,2号线/8号线,小梅沙
青岛,4号线,观象山(市立医院)
广州,4号线,黄村
重庆,3号线,回兴
长沙,4号线,杜家坪
北京,4号线大兴线,新街口
无锡,4号线,广石路
苏州,3号线,索山桥西
武汉,3号线,惠济二路
大连,13号线,石河黄旗
合肥,3号线,四泉桥
杭州,2号线,潘水
重庆,3号线,双龙
西安,4号线,常青路
武汉,3号线,赵家条
重庆,3号线,碧津
南昌,4号线,云天路
成都,2号线,洪河
苏州,3号线,沙金桥
长春,4号线,北亚泰大街
成都,2号线,成都行政学院
沈阳,9号线,金阳大街
上海,4号线,宜山路
佛山,广佛线,朝安
南京,3号线,夫子庙
天津,5号线,天津宾馆
苏州,3号线,狮山路
佛山,广佛线,桂城
贵阳,3号线,浪风关
昆明,4号线,金桂街
福州,5号线,帝封江
郑州,4号线,龙湖中环南
南宁,5号线,狮山公园
香港,屯马线,朗屏
宁波,4号线,长兴路
青岛,4号线,泰山路
深圳,3号线/龙岗线,福保
南京,3号线,常府街
长沙,5号线,水渡河
广州,4号线,车陂
北京,4号线大兴线,西直门
西安,4号线,百花村
无锡,4号线,黄巷
大连,13号线,三十里堡
长沙,5号线,土桥
合肥,3号线,郑河
杭州,2号线,人民路
无锡,4号线,盛岸
武汉,3号线,罗家庄
南昌,4号线,灌婴路
无锡,4号线,惠山古镇
重庆,3号线,江北机场T2航站楼
大连,13号线,二十里堡
长春,4号线,长春站北
沈阳,9号线,彩霞街
重庆,3号线北延伸段,碧津
上海,4号线,虹桥路
天津,5号线,文化中心
成都,2号线,大面铺
大连,13号线,十三里
苏州,3号线,狮子山
香港,屯马线,元朗
成都,2号线,连山坡
佛山,广佛线,南桂路
南宁,5号线,小鸡村
郑州,4号线,农业东路
昆明,4号线,梅子村
贵阳,3号线,桐木岭(省委党校)
福州,5号线,螺洲古镇
大连,13号线,九里
青岛,4号线,昌乐路
深圳,3号线/龙岗线,益田
宁波,4号线,金山路
郑州,4号线,中央商务区
北京,4号线大兴线,动物园
南京,3号线,大行宫
广州,4号线,车陂南
宁波,4号线,奥体中心
西安,4号线,余家寨
北京,4号线大兴线,国家图书馆
长沙,5号线,白茅铺
合肥,3号线,海棠
杭州,2号线,杭发厂
青岛,4号线,海泊河公园
武汉,3号线,二七小路
合肥,3号线,一里井
南昌,4号线,南昌大桥东
无锡,4号线,青山湾荣院
合肥,3号线,淮南路
长春,6号线,双丰
无锡,4号线,河埒口
上海,4号线,延安西路
重庆,3号线北延伸段,双凤桥
天津,5号线,西南楼
沈阳,9号线,奥体中心
合肥,3号线,鸭林冲
苏州,3号线,何山
沈阳,9号线,天成街
南宁,5号线,邕宾立交
佛山,广佛线,礌岗
香港,屯马线,锦上路
福州,5号线,前锦
昆明,4号线,古城
成都,2号线,界牌
大连,保税区线,大连站
深圳,3号线/龙岗线,石厦
长春,6号线,长春西站
郑州,4号线,会展中心
南宁,5号线,降桥
南京,3号线,浮桥
广州,4号线,万胜围
深圳,3号线/龙岗线,购物公园
宁波,4号线,洪塘中路
西安,4号线,大明宫北
广州,4号线,官洲
北京,4号线大兴线,魏公村
杭州,2号线,人民广场
长沙,5号线,月湖公园北
西安,4号线,大明宫
武汉,3号线,兴业路
青岛,4号线,海泊桥(海慈医疗)
杭州,2号线,建设一路
南昌,4号线,桃苑
青岛,4号线,西吴家村
武汉,3号线,后湖大道
深圳,3号线/龙岗线,福田
青岛,4号线,错埠岭
上海,4号线,中山公园
南昌,4号线,绳金塔
福州,5号线,龙江
长春,6号线,腾跃街
无锡,4号线,西园弄
天津,5号线,下瓦房
重庆,3号线北延伸段,空港广场
广州,4号线,大学城北
成都,2号线,书房
宁波,4号线,洪大路
杭州,2号线,建设三路
昆明,4号线,可乐村
合肥,3号线,合肥火车站
苏州,3号线,西津桥
北京,4号线大兴线,人民大学
广州,4号线,大学城南
沈阳,9号线,朗日街
香港,屯马线,荃湾西
佛山,广佛线,千灯湖
广州,4号线,新造
大连,保税区线,香炉礁
杭州,2号线,振宁路
郑州,4号线,商鼎路
南宁,5号线,金桥客运站
南京,3号线,鸡鸣寺
杭州,2号线,飞虹路
佛山,广佛线,金融高新区
长沙,5号线,马栏山
佛山,广佛线,龙溪
西安,4号线,含元殿
杭州,2号线,盈丰路
佛山,广佛线,菊树
成都,2号线,龙平路
上海,4号线,金沙江路
天津,5号线,直沽
宁波,4号线,庄桥火车站
武汉,3号线,市民之家
昆明,4号线,祥丰街
长春,6号线,支农大街
南昌,4号线,坛子口
深圳,3号线/龙岗线,少年宫
青岛,4号线,福辽立交桥
福州,5号线,福州火车南站
重庆,3号线北延伸段,高堡湖
合肥,3号线,竹丝滩
无锡,4号线,体育中心
苏州,3号线,马运路
北京,4号线大兴线,海淀黄庄
沈阳,9号线,长青南街
青岛,4号线,洪山坡(妇儿医院)
香港,屯马线,美孚
佛山,广佛线,西塱
广州,4号线,石碁
大连,保税区线,金家街
香港,屯马线,南昌
南京,3号线,南京林业大学·新庄
郑州,4号线,东十里铺
大连,保税区线,泉水
长沙,5号线,鸭子铺
重庆,3号线北延伸段,观月路
大连,保税区线,后盐
西安,4号线,西安站
长沙,5号线,火炬村
杭州,2号线,钱江世纪城
大连,保税区线,大连湾
长沙,5号线,马王堆
深圳,3号线/龙岗线,莲花村
南昌,4号线,丁公路南
宁波,4号线,丽江路
长春,6号线,飞跃广场
武汉,3号线,宏图大道
上海,4号线,曹杨路
天津,5号线,津塘路
福州,6号线,潘墩
昆明,4号线,牛头山
成都,2号线,龙泉驿
合肥,3号线,方庙
大连,保税区线,金马路
苏州,3号线,铜墩
北京,4号线大兴线,中关村
无锡,4号线,夏家边
成都,3号线,成都医学院
青岛,4号线,劲松三路
沈阳,9号线,建筑大学
无锡,4号线,蠡湖大桥
佛山,广佛线,鹤洞
广州,4号线,海傍
无锡,4号线,大剧院
香港,屯马线,柯士甸
郑州,4号线,货站街
南京,3号线,南京站
无锡,4号线,五湖大道
南京,3号线,小市
重庆,3号线北延伸段,莲花
广州,4号线,低涌
西安,4号线,五路口
重庆,3号线北延伸段,举人坝
杭州,2号线,钱江路
重庆,4号线,黄岭
广州,4号线,东涌
